1,29.382957365652068,0,0,4,3
1,29.382957365652068,1,1,4,3
1,33.300961436908814,2,1,4,3
1,35.385238749599736,3,1,4,3
1,41.06875409337991,4,1,4,3
2,23.747461408090352,0,0,1,3
2,23.747461408090352,1,1,1,3
2,27.188041561826232,2,1,1,3
2,30.25855126183289,3,1,1,3
2,42.359385453413154,4,1,1,3
3,35.65741644724809,0,0,6,2
3,35.65741644724809,1,1,6,2
3,39.110932014585345,2,1,6,2
3,39.564122093346654,3,1,6,2
3,48.87144348183638,4,1,6,2
4,54.75500890981605,0,0,5,2
4,54.75500890981605,1,1,5,2
4,55.723985562023394,2,1,5,2
4,58.91866476999152,3,1,5,2
4,68.54789546004325,4,1,5,2
5,50.74636825977152,0,0,3,2
5,50.74636825977152,1,1,3,2
5,56.0404688542573,2,1,3,2
5,61.12978789353212,3,1,3,2
5,75.08414252586228,4,1,3,2
6,69.74036630236856,0,0,4,1
6,69.74036630236856,1,2,4,1
6,70.75271689457614,2,2,4,1
6,74.06357800234429,3,2,4,1
6,82.28638171190781,4,2,4,1
7,75.34885111275705,0,0,6,3
7,75.34885111275705,1,2,6,3
7,78.58984871602316,2,2,6,3
7,84.05336872950556,3,2,6,3
7,91.35384316026149,4,2,6,3
8,76.69120516676685,0,0,2,1
8,76.69120516676685,1,1,2,1
8,81.43220086652622,2,1,2,1
8,87.73494254091452,3,1,2,1
8,101.13619227851827,4,1,2,1
9,91.52096291308072,0,0,1,2
9,91.52096291308072,1,2,1,2
9,94.65008543824035,2,2,1,2
9,97.70965181799295,3,2,1,2
9,109.49902838099696,4,2,1,2
10,94.361060687773,0,0,3,3
10,94.361060687773,1,2,3,3
10,100.28263002949572,2,2,3,3
10,102.79013562975022,3,2,3,3
10,117.37195900931732,4,2,3,3
11,114.32875389256313,0,0,6,1
11,114.32875389256313,1,3,6,1
11,116.6974416803234,2,3,6,1
11,120.83582334298602,3,3,6,1
11,128.40044920001515,4,3,6,1
12,132.18051780123182,0,0,2,2
12,132.18051780123182,1,2,2,2
12,137.59339537760363,2,2,2,2
12,140.37156950039326,3,2,2,2
12,147.0832068480985,4,2,2,2
13,128.1847848561073,0,0,5,3
13,128.1847848561073,1,2,5,3
13,133.43712423096432,2,2,5,3
13,135.50126438047076,3,2,5,3
13,149.41385779317213,4,2,5,3
14,141.11584996496015,0,0,1,2
14,141.11584996496015,1,3,1,2
14,145.8694773447098,2,3,1,2
14,147.4791948008424,3,3,1,2
14,155.0220768814524,4,3,1,2
15,141.5206154899644,0,0,3,2
15,141.5206154899644,1,3,3,2
15,145.38263808172664,2,3,3,2
15,147.32762958594282,3,3,3,2
15,159.84990621554945,4,3,3,2
16,150.69365597795684,0,0,4,3
16,150.69365597795684,1,3,4,3
16,154.16085188156694,2,3,4,3
16,157.50640934935382,3,3,4,3
16,164.15311780593143,4,3,4,3
17,165.8941180209843,0,0,2,1
17,165.8941180209843,1,3,2,1
17,167.56383515582547,2,3,2,1
17,171.6851470908788,3,3,2,1
17,179.55272760714578,4,3,2,1
18,169.2722552398734,0,0,1,1
18,169.2722552398734,1,1,1,1
18,173.77187969924734,2,1,1,1
18,176.66063228575246,3,1,1,1
18,181.6194142078066,4,1,1,1
19,167.61722249270917,0,0,6,3
19,167.61722249270917,1,1,6,3
19,172.47867232574401,2,1,6,3
19,175.57911961424495,3,1,6,3
19,183.1796926291531,4,1,6,3
20,200.94259825314887,0,0,1,2
20,200.94259825314887,1,2,1,2
20,202.912240251981,2,2,1,2
20,208.14440160423956,3,2,1,2
20,218.77429764091607,4,2,1,2
21,202.45145447687747,0,0,3,2
21,202.45145447687747,1,1,3,2
21,208.5162856768159,2,1,3,2
21,209.59820485400675,3,1,3,2
21,224.32329009178957,4,1,3,2
22,205.2760028515462,0,0,5,2
22,205.2760028515462,1,3,5,2
22,209.33867674345404,2,3,5,2
22,212.78837684169488,3,3,5,2
22,225.5113047714471,4,3,5,2
23,218.62755869225805,0,0,4,1
23,218.62755869225805,1,1,4,1
23,221.89307858343238,2,1,4,1
23,223.70714230321988,3,1,4,1
23,231.50147647941424,4,1,4,1
24,229.64341747607955,0,0,2,2
24,229.64341747607955,1,1,2,2
24,230.6673330652108,2,1,2,2
24,231.26340050439956,3,1,2,2
24,239.91549342446743,4,1,2,2
25,228.64070124271535,0,0,6,3
25,228.64070124271535,1,2,6,3
25,232.88112353338224,2,2,6,3
25,233.85915630221916,3,2,6,3
25,246.75983263073044,4,2,6,3
26,227.8464245909314,0,0,3,2
26,227.8464245909314,1,2,3,2
26,232.42971753732604,2,2,3,2
26,234.28535282540878,3,2,3,2
26,247.5288998096478,4,2,3,2
27,232.51686293620952,0,0,1,1
27,232.51686293620952,1,3,1,1
27,237.18811217426116,2,3,1,1
27,242.17691195894432,3,3,1,1
27,254.4287256680809,4,3,1,1
28,253.75415341943128,0,0,5,3
28,253.75415341943128,1,1,5,3
28,258.33564338825755,2,1,5,3
28,261.1383289111204,3,1,5,3
28,274.3800729177911,4,1,5,3
29,253.9655611568201,0,0,4,2
29,253.9655611568201,1,2,4,2
29,259.622046057981,2,2,4,2
29,264.1720448567977,3,2,4,2
29,278.488783795803,4,2,4,2
30,272.19366221842483,0,0,6,2
30,272.19366221842483,1,3,6,2
30,276.9485131759026,2,3,6,2
30,277.92453662496104,3,3,6,2
30,291.33964162028315,4,3,6,2
31,277.43409523581875,0,0,2,3
31,277.43409523581875,1,2,2,3
31,281.5246440381625,2,2,2,3
31,284.9264647319763,3,2,2,3
31,297.67726757216445,4,2,2,3
32,299.8837148005925,0,0,6,3
32,299.8837148005925,1,1,6,3
32,305.61975956539203,2,1,6,3
32,306.0699263903344,3,1,6,3
32,312.47449022942936,4,1,6,3
33,291.9345630575197,0,0,3,2
33,291.9345630575197,1,3,3,2
33,297.2135187051465,2,3,3,2
33,301.1513744050416,3,3,3,2
33,315.09058409051283,4,3,3,2
34,308.670451656612,0,0,1,2
34,308.670451656612,1,1,1,2
34,312.95874659106835,2,1,1,2
34,315.49331311525873,3,1,1,2
34,324.091390797365,4,1,1,2
35,309.30392494939497,0,0,5,1
35,309.30392494939497,1,2,5,1
35,314.8122112241403,2,2,5,1
35,316.37005531436415,3,2,5,1
35,330.5385956269539,4,2,5,1
36,319.84605317267176,0,0,4,2
36,319.84605317267176,1,3,4,2
36,324.8687640634217,2,3,4,2
36,327.3020264308028,3,3,4,2
36,339.55432209364784,4,3,4,2
37,330.02892363441566,0,0,6,2
37,330.02892363441566,1,2,6,2
37,333.515671895198,2,2,6,2
37,334.9429229488744,3,2,6,2
37,346.8409390904003,4,2,6,2
38,332.78826242216047,0,0,3,2
38,332.78826242216047,1,1,3,2
