1,21.186956083803103,0,0,2,2
1,21.186956083803103,1,1,2,2
1,26.586089459246914,2,1,2,2
1,28.014646080102388,3,1,2,2
1,39.87714874886473,4,1,2,2
2,36.84839081192137,0,0,5,1
2,36.84839081192137,1,1,5,1
2,39.22272024526202,2,1,5,1
2,41.786481814461915,3,1,5,1
2,52.34624466072028,4,1,5,1
3,38.758487579979544,0,0,3,3
3,38.758487579979544,1,1,3,3
3,41.4444535111182,2,1,3,3
3,43.718975185805405,3,1,3,3
3,55.06519515478844,4,1,3,3
4,44.26834550659243,0,0,1,2
4,44.26834550659243,1,1,1,2
4,48.86201332580402,2,1,1,2
4,57.61345276277318,3,1,1,2
4,64.20986367134638,4,1,1,2
5,50.94964739417717,0,0,2,2
5,50.94964739417717,1,2,2,2
5,54.90880798104796,2,2,2,2
5,57.787372056588815,3,2,2,2
5,67.60689397722088,4,2,2,2
6,48.5069318359725,0,0,4,1
6,48.5069318359725,1,1,4,1
6,53.64960399973081,2,1,4,1
6,59.003669224180165,3,1,4,1
6,67.6984387469755,4,1,4,1
7,60.69873440449709,0,0,6,1
7,60.69873440449709,1,1,6,1
7,63.877962853922924,2,1,6,1
7,68.53091744875172,3,1,6,1
7,78.56788245667119,4,1,6,1
8,62.655304064277594,0,0,5,2
8,62.655304064277594,1,2,5,2
8,65.58174281304714,2,2,5,2
8,70.23596695744645,3,2,5,2
8,81.82265974406039,4,2,5,2
9,85.66731129748956,0,0,5,3
9,85.66731129748956,1,3,5,3
9,86.91597527401812,2,3,5,3
9,91.09751648881604,3,3,5,3
9,99.10414033015377,4,3,5,3
10,81.15599209073513,0,0,1,2
10,81.15599209073513,1,2,1,2
10,84.66485198285362,2,2,1,2
10,89.45241407398377,3,2,1,2
10,100.34277455430276,4,2,1,2
11,92.56918954125965,0,0,6,2
11,92.56918954125965,1,2,6,2
11,97.46697970434504,2,2,6,2
11,104.67647282149905,3,2,6,2
11,114.86692188036547,4,2,6,2
12,110.44444041089166,0,0,2,2
12,110.44444041089166,1,3,2,2
12,116.09103413296899,2,3,2,2
12,117.5442051519774,3,3,2,2
12,124.74459498644326,4,3,2,2
13,113.26829288323302,0,0,5,1
13,113.26829288323302,1,4,5,1
13,118.81080658907325,2,4,5,1
13,119.7745685143528,3,4,5,1
13,133.9773362580374,4,4,5,1
14,116.0656547999404,0,0,4,3
14,116.0656547999404,1,2,4,3
14,119.56422531224935,2,2,4,3
14,125.81693330105807,3,2,4,3
14,135.04662780896933,4,2,4,3
15,114.17355365571855,0,0,3,3
15,114.17355365571855,1,2,3,3
15,119.66198826475149,2,2,3,3
15,122.55403484437232,3,2,3,3
15,136.70272349124966,4,2,3,3
16,136.94185687426497,0,0,1,3
16,136.94185687426497,1,3,1,3
16,139.28285256363526,2,3,1,3
16,139.4676407415689,3,3,1,3
16,149.21349434047718,4,3,1,3
17,139.01659957722637,0,0,5,2
17,139.01659957722637,1,1,5,2
17,142.93531020209636,2,1,5,2
17,143.9263618959247,3,1,5,2
17,150.3785817618375,4,1,5,2
18,153.77855779138503,0,0,3,3
18,153.77855779138503,1,3,3,3
18,159.93916329774387,2,3,3,3
18,164.05449605053633,3,3,3,3
18,171.9001361147097,4,3,3,3
19,162.82810765802452,0,0,6,2
19,162.82810765802452,1,3,6,2
19,167.63608211895243,2,3,6,2
19,170.30930353140798,3,3,6,2
19,183.77753203018028,4,3,6,2
20,173.24846267593944,0,0,2,2
20,173.24846267593944,1,4,2,2
20,174.99750631641803,2,4,2,2
20,176.1838543857447,3,4,2,2
20,186.59315206406765,4,4,2,2
21,172.61669860798622,0,0,1,3
