1,23.2504772688177,0,0,0,2
1,23.2504772688177,1,1,0,2
1,26.680992400445653,2,1,0,2
1,30.273171452536243,3,1,0,2
1,33.703686584164195,4,1,0,2
2,89.13498187503077,0,0,0,1
2,89.13498187503077,1,2,0,1
2,92.62794616684656,2,2,0,1
2,94.98663711976089,3,2,0,1
2,98.47960141157667,4,2,0,1
3,165.00167334997576,0,0,0,1
3,165.00167334997576,1,3,0,1
3,171.1894838709744,2,3,0,1
3,173.44989484431434,3,3,0,1
3,179.637705365313,4,3,0,1
4,199.33453456981388,0,0,0,1
4,199.33453456981388,1,4,0,1
4,201.08712732977654,2,4,0,1
4,203.09796929891294,3,4,0,1
4,204.8505620588756,4,4,0,1
5,224.19302968608778,0,0,0,3
5,224.19302968608778,1,5,0,3
5,229.9324855109892,2,5,0,3
5,233.716978317315,3,5,0,3
5,239.45643414221644,4,5,0,3
6,258.43714104390426,0,0,0,3
6,258.43714104390426,1,1,0,3
6,261.2437565329416,2,1,0,3
6,262.67611448554817,3,1,0,3
6,265.4827299745855,4,1,0,3
7,310.4317484181445,0,0,0,2
7,310.4317484181445,1,2,0,2
7,312.6071991529373,2,2,0,2
7,315.0863931437716,3,2,0,2
7,317.26184387856443,4,2,0,2
8,352.6373169781563,0,0,0,1
8,352.6373169781563,1,3,0,1
8,357.14897294895337,2,3,0,1
8,361.7829131406153,3,3,0,1
8,366.29456911141233,4,3,0,1
9,378.1788986943117,0,0,0,2
9,378.1788986943117,1,4,0,2
9,381.81438433227765,2,4,0,2
9,383.1783620763366,3,4,0,2
9,386.81384771430254,4,4,0,2
10,428.7732076291762,0,0,0,2
10,428.7732076291762,1,5,0,2
10,433.6214123060518,2,5,0,2
10,443.1976559069965,3,5,0,2
10,448.04586058387207,4,5,0,2
11,455.70089470064755,0,0,0,2
11,455.70089470064755,1,1,0,2
11,457.81769992148736,2,1,0,2
11,461.7224052244607,3,1,0,2
11,463.8392104453005,4,1,0,2
12,492.4652113400356,0,0,0,2
12,492.4652113400356,1,2,0,2
12,495.08246906191806,2,2,0,2
12,497.85202202117466,3,2,0,2
12,500.46927974305714,4,2,0,2
13,544.0901115436333,0,0,0,2
13,544.0901115436333,1,3,0,2
13,547.6629083947612,2,3,0,2
13,548.25252982473,3,3,0,2
13,551.8253266758579,4,3,0,2
14,609.9348709548037,0,0,0,1
14,609.9348709548037,1,4,0,1
14,614.0816331542075,2,4,0,1
14,618.1876362713089,3,4,0,1
14,622.3343984707126,4,4,0,1
15,679.5723920979664,0,0,0,3
15,679.5723920979664,1,5,0,3
15,683.5683926301235,2,5,0,3
15,685.1175513904593,3,5,0,3
15,689.1135519226165,4,5,0,3
16,713.1150282827289,0,0,0,1
16,713.1150282827289,1,1,0,1
16,716.4567965061735,2,1,0,1
16,718.0501996513818,3,1,0,1
16,721.3919678748265,4,1,0,1
17,742.2227478916767,0,0,0,3
17,742.2227478916767,1,2,0,3
17,746.1580795898302,2,2,0,3
17,746.9849636888515,3,2,0,3
17,750.920295387005,4,2,0,3
18,773.713001878158,0,0,0,1
18,773.713001878158,1,3,0,1
18,780.1673060390532,2,3,0,1
18,785.0770826094156,3,3,0,1
18,791.5313867703107,4,3,0,1
19,799.6252248427579,0,0,0,2
19,799.6252248427579,1,4,0,2
19,802.2722242221006,2,4,0,2
19,806.6192442066621,3,4,0,2
19,809.2662435860047,4,4,0,2
20,830.2561533730113,0,0,0,2
20,830.2561533730113,1,5,0,2
20,831.2571641073833,2,5,0,2
20,833.4001662395432,3,5,0,2
20,834.4011769739152,4,5,0,2
21,870.4851308677339,0,0,0,3
21,870.4851308677339,1,1,0,3
21,873.3467216706307,2,1,0,3
21,875.2252268970851,3,1,0,3
21,878.0868176999819,4,1,0,3
22,900.7387387870899,0,0,0,3
22,900.7387387870899,1,2,0,3
22,905.8375410957134,2,2,0,3
22,907.1431163984488,3,2,0,3
22,912.2419187070723,4,2,0,3
23,959.375779620112,0,0,0,2
23,959.375779620112,1,3,0,2
23,963.5016144050742,2,3,0,2
23,966.5859089693192,3,3,0,2
23,970.7117437542814,4,3,0,2
24,980.7183849192425,0,0,0,1
24,980.7183849192425,1,4,0,1
24,982.683885141483,2,4,0,1
24,987.138058868973,3,4,0,1
24,989.1035590912135,4,4,0,1
25,1039.8066727016958,0,0,0,1
25,1039.8066727016958,1,5,0,1
25,1044.3525179679618,2,5,0,1
25,1046.5295524209523,3,5,0,1
25,1051.0753976872184,4,5,0,1
26,1122.8317992660154,0,0,0,2
26,1122.8317992660154,1,1,0,2
26,1128.8767760940418,2,1,0,2
26,1131.05236369562,3,1,0,2
26,1137.0973405236464,4,1,0,2
27,1151.0448749063435,0,0,0,3
27,1151.0448749063435,1,2,0,3
