1,33.324627671561466,0,0,3,1
1,33.324627671561466,1,1,3,1
1,36.46370236744873,2,1,3,1
1,39.869017970876044,3,1,3,1
1,51.66834670460769,4,1,3,1
2,31.933630149420633,0,0,2,2
2,31.933630149420633,1,1,2,2
2,37.015910120882076,2,1,2,2
2,38.152191307163925,3,1,2,2
2,51.89472531646975,4,1,2,2
3,35.27807825971013,0,0,1,2
3,35.27807825971013,1,1,1,2
3,39.06797915398413,2,1,1,2
3,39.82100036344948,3,1,1,2
3,52.27115529556787,4,1,1,2
4,51.305562278377266,0,0,6,1
4,51.305562278377266,1,1,6,1
4,54.30230085506418,2,1,6,1
4,56.67204450727211,3,1,6,1
4,68.32903712180341,4,1,6,1
5,50.93745804886674,0,0,5,1
5,50.93745804886674,1,1,5,1
5,54.763445637198345,2,1,5,1
5,56.90094974702946,3,1,5,1
5,69.38719137320545,4,1,5,1
6,67.1532155430027,0,0,1,2
6,69.59166337125664,1,1,1,2
6,72.60681084717595,2,1,1,2
6,74.26920780071609,3,1,1,2
6,82.4738046336918,4,1,1,2
7,63.25737767495122,0,0,3,3
7,68.98885478029646,1,1,3,3
7,73.85038930860549,2,1,3,3
7,78.2726607968065,3,1,3,3
7,91.79444936295991,4,1,3,3
8,74.2331563996518,0,0,4,2
8,74.2331563996518,1,1,4,2
8,78.1404567217603,2,1,4,2
8,82.26818403799524,3,1,4,2
8,94.83573839794812,4,1,4,2
9,86.11708084115003,0,0,5,1
9,86.70769944889423,1,1,5,1
9,91.03432595090614,2,1,5,1
9,93.55022919380401,3,1,5,1
9,99.64674058971362,4,1,5,1
10,95.6330269430787,0,0,1,3
10,99.79431270938056,1,1,1,3
10,104.3492452767131,2,1,1,3
10,105.74313336054315,3,1,1,3
10,118.95831996572008,4,1,1,3
11,113.52682359450182,0,0,6,2
11,113.52682359450182,1,1,6,2
11,116.71681693246309,2,1,6,2
11,119.55412242496796,3,1,6,2
11,126.37670705496458,4,1,6,2
12,113.19124276807841,0,0,2,1
12,113.19124276807841,1,1,2,1
12,116.94172193041715,2,1,2,1
12,117.93439851520733,3,1,2,1
12,128.26681313663101,4,1,2,1
13,113.68390648660736,0,0,4,2
13,113.68390648660736,1,1,4,2
13,119.01792026755972,2,1,4,2
13,123.0707400052607,3,1,4,2
13,137.06500782405746,4,1,4,2
14,125.00936112772995,0,0,3,1
14,125.00936112772995,1,1,3,1
14,126.93050800648592,2,1,3,1
14,129.53113275015667,3,1,3,1
14,140.11253366675703,4,1,3,1
15,127.03458816630322,0,0,5,2
15,127.03458816630322,1,1,5,2
15,131.73777348737636,2,1,5,2
15,133.39899807623462,3,1,5,2
15,146.76243743515212,4,1,5,2
16,144.17283211207848,0,0,1,3
16,144.17283211207848,1,1,1,3
16,149.2535807559404,2,1,1,3
16,150.65624029969817,3,1,1,3
16,164.39724298140447,4,1,1,3
17,146.0929086355192,0,0,2,1
17,146.0929086355192,1,1,2,1
17,150.6420141878527,2,1,2,1
17,155.97022147531018,3,1,2,1
17,164.47724779752082,4,1,2,1
18,150.83828519904642,0,0,3,3
