1,39.839847086653364,0,0,0,1
1,39.839847086653364,1,1,0,1
1,44.00528962429873,2,1,0,1
1,47.58944416603791,3,1,0,1
1,51.754886703683276,4,1,0,1
2,87.59212050227634,0,0,0,1
2,87.59212050227634,1,2,0,1
2,92.41095337301012,2,2,0,1
2,96.10107589834664,3,2,0,1
2,100.91990876908041,4,2,0,1
3,129.32510693036124,0,0,0,3
3,129.32510693036124,1,3,0,3
3,131.72615040877324,2,3,0,3
3,134.14946759656797,3,3,0,3
3,136.55051107497997,4,3,0,3
4,152.7367767520814,0,0,0,2
4,152.7367767520814,1,1,0,2
4,156.79509434496526,2,1,0,2
4,159.46556435201282,3,1,0,2
4,163.5238819448967,4,1,0,2
5,194.1916013849317,0,0,0,2
5,194.1916013849317,1,2,0,2
5,197.962463954698,2,2,0,2
5,201.6330474827794,3,2,0,2
5,205.4039100525457,4,2,0,2
6,226.82999490712285,0,0,0,1
6,226.82999490712285,1,3,0,1
6,231.90624918173629,2,3,0,1
6,235.0941722383766,3,3,0,1
6,240.17042651299002,4,3,0,1
7,301.7601108292186,0,0,0,1
7,301.7601108292186,1,1,0,1
7,306.89320661468315,2,1,0,1
7,308.9061285750188,3,1,0,1
7,314.03922436048333,4,1,0,1
8,375.44933044871016,0,0,0,2
8,375.44933044871016,1,2,0,2
8,378.65592668665386,2,2,0,2
8,381.09792714339005,3,2,0,2
8,384.30452338133375,4,2,0,2
9,398.93651163127527,0,0,0,2
9,398.93651163127527,1,3,0,2
9,403.75878856728554,2,3,0,2
9,405.4181266992839,3,3,0,2
9,410.2404036352942,4,3,0,2
10,443.50541449955864,0,0,0,1
10,443.50541449955864,1,1,0,1
10,444.3949250570337,2,1,0,1
10,444.6679095382623,3,1,0,1
10,445.5574200957373,4,1,0,1
11,488.9252767543903,0,0,0,3
11,488.9252767543903,1,2,0,3
11,492.2007691761449,2,2,0,3
11,492.74139504703555,3,2,0,3
11,496.0168874687901,4,2,0,3
12,516.1007534919908,0,0,0,2
12,516.1007534919908,1,3,0,2
12,517.8459492259923,2,3,0,2
12,520.2009677806928,3,3,0,2
12,521.9461635146944,4,3,0,2
13,567.6166809351644,0,0,0,3
13,567.6166809351644,1,1,0,3
13,572.0085298853847,2,1,0,3
13,577.4931737650116,3,1,0,3
13,581.885022715232,4,1,0,3
14,643.8566801788088,0,0,0,3
14,643.8566801788088,1,2,0,3
14,647.2695361710469,2,2,0,3
14,650.8503821190043,3,2,0,3
14,654.2632381112423,4,2,0,3
15,675.3019247066338,0,0,0,2
15,675.3019247066338,1,3,0,2
15,677.6174892417877,2,3,0,2
15,681.4733165992619,3,3,0,2
15,683.7888811344158,4,3,0,2
16,707.080943177494,0,0,0,2
16,707.080943177494,1,1,0,2
16,713.5230494475287,2,1,0,2
16,715.6484139453423,3,1,0,2
16,722.0905202153771,4,1,0,2
17,755.7936824278726,0,0,0,2
17,755.7936824278726,1,2,0,2
17,758.4993411804892,2,2,0,2
17,762.5736854417336,3,2,0,2
17,765.2793441943502,4,2,0,2
18,789.8987025197218,0,0,0,3
18,789.8987025197218,1,3,0,3
18,794.7364810441635,2,3,0,3
18,797.610402739544,3,3,0,3
18,802.4481812639857,4,3,0,3
19,853.3878348885445,0,0,0,2
19,853.3878348885445,1,1,0,2
19,857.5731130783262,2,1,0,2
19,858.5240477661541,3,1,0,2
19,862.7093259559358,4,1,0,2
20,876.8969226166533,0,0,0,1
20,876.8969226166533,1,2,0,1
20,879.1871880614344,2,2,0,1
20,881.6762590272265,3,2,0,1
20,883.9665244720076,4,2,0,1
21,914.1909626161088,0,0,0,2
21,914.1909626161088,1,3,0,2
21,919.7212147771355,2,3,0,2
21,921.0950834269413,3,3,0,2
21,926.625335587968,4,3,0,2
22,971.0546749630331,0,0,0,1
22,971.0546749630331,1,1,0,1
22,974.4191655395348,2,1,0,1
22,975.722345779325,3,1,0,1
22,979.0868363558267,4,1,0,1
23,1034.8316355634392,0,0,0,1
23,1034.8316355634392,1,2,0,1
23,1037.2288368510413,2,2,0,1
23,1040.169210498668,3,2,0,1
23,1042.56641178627,4,2,0,1
24,1092.5851379199505,0,0,0,3
24,1092.5851379199505,1,3,0,3
24,1097.805644796847,2,3,0,3
24,1101.0876649158795,3,3,0,3
24,1106.308171792776,4,3,0,3
25,1135.7445043617533,0,0,0,2
25,1135.7445043617533,1,1,0,2
25,1142.3479297830957,2,1,0,2
25,1146.9687852107816,3,1,0,2
25,1153.5722106321239,4,1,0,2
26,1160.240115610845,0,0,0,2
26,1160.240115610845,1,2,0,2
26,1164.9624232440044,2,2,0,2
26,1167.8115329152643,3,2,0,2
26,1172.5338405484238,4,2,0,2
27,1216.8676680379313,0,0,0,2
27,1216.8676680379313,1,3,0,2
27,1221.1457753375869,2,3,0,2
27,1222.7621302164619,3,3,0,2
27,1227.0402375161175,4,3,0,2
28,1247.6529320449547,0,0,0,2
28,1247.6529320449547,1,1,0,2
28,1252.367677563426,2,1,0,2
28,1257.7842426095513,3,1,0,2
28,1262.4989881280226,4,1,0,2
29,1278.8206429091113,0,0,0,2
29,1278.8206429091113,1,2,0,2
29,1281.6337958594195,2,2,0,2
29,1286.3992528906024,3,2,0,2
29,1289.2124058409106,4,2,0,2
30,1325.9209126367941,0,0,0,3
30,1325.9209126367941,1,3,0,3
30,1329.6803890147926,2,3,0,3
30,1331.9070011322035,3,3,0,3
30,1335.666477510202,4,3,0,3
31,1367.5453839595273,0,0,0,1
31,1367.5453839595273,1,1,0,1
31,1371.8649056785555,2,1,0,1
31,1374.111936141644,3,1,0,1
31,1378.4314578606723,4,1,0,1
32,1388.9639079540354,0,0,0,3
32,1388.9639079540354,1,2,0,3
32,1393.9140014077566,2,2,0,3
32,1395.9439117490858,3,2,0,3
32,1400.894005202807,4,2,0,3
33,1432.606411207697,0,0,0,1
33,1432.606411207697,1,3,0,1
33,1434.4839564729868,2,3,0,1
33,1435.7623267466108,3,3,0,1
33,1437.6398720119007,4,3,0,1
